tottr,hhmem,mode_category,duration_min,trip_distance_miles,arr_time,dep_time,city_from_zip,travel_date,gender,age,citizen,driver_license,transit_pass,car_sharing,employment,job_count,empl_sec_loc,workday_count,hour_per_week,workday_flex,commute_mode,empl_industry,empl_occupation,disabled,transit_trip,transit_subsidy,walk_trips,bike_trips,student,school_grade,school_city,school_mode,education,person_trips,HOVL,Moto_trip,race,workday_range,incentive,vehicle_count,bike_count,residence_type,home_own,income,persons_count,worker_count,student_count,license_count,trip_count,home_city,vehicle_op_count,home_primarycity,WMO_code,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_dur (s),total_ precip (mm),rain (mm),snowfall (cm),precip_hours (h),model_year,body_type,fuel_type1,purchase_type,ownership,transmission,cylinders,veh_type
1.0,0.0,5.0,13.0,11.4553059862156,09:25:00,09:12:00,Greater Los Angeles Area,2012-03-30,2.0,51.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,10.0,3.0,0.0,71.0,25.0,2.0,20.0,1.0,5.0,2.0,2.0,5.0,CULVER CITY,5.0,5.0,5.0,2.0,1.0,1.0,"[2, 5, nan, nan, nan, nan, nan]",1,2,0,5,2,7,2,1,1,2,9,LOS ANGELES,2.0,LOS ANGELES,3.0,20.2,8.9,14.5,14.3,45042.31,0.0,0.0,0.0,0.0,2010.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,20.0,11.017850622944,16:30:00,16:10:00,Greater Los Angeles Area,2012-03-30,2.0,51.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,10.0,3.0,0.0,71.0,25.0,2.0,20.0,1.0,5.0,2.0,2.0,5.0,CULVER CITY,5.0,5.0,5.0,2.0,1.0,1.0,"[2, 5, nan, nan, nan, nan, nan]",1,2,0,5,2,7,2,1,1,2,9,LOS ANGELES,2.0,LOS ANGELES,3.0,20.2,8.9,14.5,14.3,45042.31,0.0,0.0,0.0,0.0,2010.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,4.0,0.760904595866538,17:06:00,17:02:00,Greater Los Angeles Area,2012-03-30,2.0,51.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,10.0,3.0,0.0,71.0,25.0,2.0,20.0,1.0,5.0,2.0,2.0,5.0,CULVER CITY,5.0,5.0,5.0,2.0,1.0,1.0,"[2, 5, nan, nan, nan, nan, nan]",1,2,0,5,2,7,2,1,1,2,9,LOS ANGELES,2.0,LOS ANGELES,3.0,20.2,8.9,14.5,14.3,45042.31,0.0,0.0,0.0,0.0,2010.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0
2.0,1.0,5.0,35.0,10.1477034492945,18:50:00,18:15:00,Greater Los Angeles Area,2012-03-30,2.0,51.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,10.0,3.0,0.0,71.0,25.0,2.0,20.0,1.0,5.0,2.0,2.0,5.0,CULVER CITY,5.0,5.0,5.0,2.0,1.0,1.0,"[2, 5, nan, nan, nan, nan, nan]",1,2,0,5,2,7,2,1,1,2,9,LOS ANGELES,2.0,LOS ANGELES,3.0,20.2,8.9,14.5,14.3,45042.31,0.0,0.0,0.0,0.0,2010.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0
2.0,1.0,5.0,32.0,9.43028334000265,21:52:00,21:20:00,Greater Los Angeles Area,2012-03-30,2.0,51.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,10.0,3.0,0.0,71.0,25.0,2.0,20.0,1.0,5.0,2.0,2.0,5.0,CULVER CITY,5.0,5.0,5.0,2.0,1.0,1.0,"[2, 5, nan, nan, nan, nan, nan]",1,2,0,5,2,7,2,1,1,2,9,LOS ANGELES,2.0,LOS ANGELES,3.0,20.2,8.9,14.5,14.3,45042.31,0.0,0.0,0.0,0.0,2010.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,32.0,8.56512458920076,16:48:00,16:16:00,Greater Los Angeles Area,2012-03-13,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,27.0,2.0,5.0,72.0,35.0,2.0,29.0,2.0,0.0,2.0,1.0,8.0,ALHAMBRA,5.0,6.0,4.0,2.0,1.0,1.0,"[2, 3, 5, 6, 7, nan, nan]",1,1,0,6,2,3,1,1,1,1,4,LOS ANGELES,1.0,LOS ANGELES,2.0,18.9,5.8,12.2,10.5,42867.16,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,13.0,7.49857592287599,22:41:00,22:28:00,Greater Los Angeles Area,2012-03-13,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,27.0,2.0,5.0,72.0,35.0,2.0,29.0,2.0,0.0,2.0,1.0,8.0,ALHAMBRA,5.0,6.0,4.0,2.0,1.0,1.0,"[2, 3, 5, 6, 7, nan, nan]",1,1,0,6,2,3,1,1,1,1,4,LOS ANGELES,1.0,LOS ANGELES,2.0,18.9,5.8,12.2,10.5,42867.16,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,8.0,1.85554516531716,22:52:00,22:44:00,Greater Los Angeles Area,2012-03-13,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,27.0,2.0,5.0,72.0,35.0,2.0,29.0,2.0,0.0,2.0,1.0,8.0,ALHAMBRA,5.0,6.0,4.0,2.0,1.0,1.0,"[2, 3, 5, 6, 7, nan, nan]",1,1,0,6,2,3,1,1,1,1,4,LOS ANGELES,1.0,LOS ANGELES,2.0,18.9,5.8,12.2,10.5,42867.16,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,3.0,0.707133126539672,23:00:00,22:57:00,Greater Los Angeles Area,2012-03-13,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,27.0,2.0,5.0,72.0,35.0,2.0,29.0,2.0,0.0,2.0,1.0,8.0,ALHAMBRA,5.0,6.0,4.0,2.0,1.0,1.0,"[2, 3, 5, 6, 7, nan, nan]",1,1,0,6,2,3,1,1,1,1,4,LOS ANGELES,1.0,LOS ANGELES,2.0,18.9,5.8,12.2,10.5,42867.16,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,10.0,0.753061488694571,08:00:00,07:50:00,Greater Los Angeles Area,2012-04-03,2.0,30.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,40.0,2.0,5.0,71.0,43.0,2.0,5.0,1.0,5.0,0.0,2.0,6.0,SANTA MONICA,15.0,4.0,6.0,2.0,1.0,2.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,5,2,5,3,2,2,2,27,INGLEWOOD,2.0,INGLEWOOD,3.0,25.1,8.3,16.5,14.8,45546.0,0.0,0.0,0.0,0.0,1999.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,92.0,47.6513038912286,09:47:00,08:15:00,Greater Los Angeles Area,2012-04-03,2.0,30.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,40.0,2.0,5.0,71.0,43.0,2.0,5.0,1.0,5.0,0.0,2.0,6.0,SANTA MONICA,15.0,4.0,6.0,2.0,1.0,2.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,5,2,5,3,2,2,2,27,INGLEWOOD,2.0,INGLEWOOD,3.0,25.1,8.3,16.5,14.8,45546.0,0.0,0.0,0.0,0.0,1999.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,60.0,47.836625147119,15:45:00,14:45:00,Greater Los Angeles Area,2012-04-03,2.0,30.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,40.0,2.0,5.0,71.0,43.0,2.0,5.0,1.0,5.0,0.0,2.0,6.0,SANTA MONICA,15.0,4.0,6.0,2.0,1.0,2.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,5,2,5,3,2,2,2,27,INGLEWOOD,2.0,INGLEWOOD,3.0,25.1,8.3,16.5,14.8,45546.0,0.0,0.0,0.0,0.0,1999.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,5.0,0.753061488694598,16:10:00,16:05:00,Greater Los Angeles Area,2012-04-03,2.0,30.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,40.0,2.0,5.0,71.0,43.0,2.0,5.0,1.0,5.0,0.0,2.0,6.0,SANTA MONICA,15.0,4.0,6.0,2.0,1.0,2.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,5,2,5,3,2,2,2,27,INGLEWOOD,2.0,INGLEWOOD,3.0,25.1,8.3,16.5,14.8,45546.0,0.0,0.0,0.0,0.0,1999.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,45.0,9.16499691062672,18:00:00,17:15:00,Greater Los Angeles Area,2012-04-03,2.0,30.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,40.0,2.0,5.0,71.0,43.0,2.0,5.0,1.0,5.0,0.0,2.0,6.0,SANTA MONICA,15.0,4.0,6.0,2.0,1.0,2.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,5,2,5,3,2,2,2,27,INGLEWOOD,2.0,INGLEWOOD,3.0,25.1,8.3,16.5,14.8,45546.0,0.0,0.0,0.0,0.0,1999.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,25.0,9.34765282596631,21:20:00,20:55:00,Greater Los Angeles Area,2012-04-03,2.0,30.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,40.0,2.0,5.0,71.0,43.0,2.0,5.0,1.0,5.0,0.0,2.0,6.0,SANTA MONICA,15.0,4.0,6.0,2.0,1.0,2.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,5,2,5,3,2,2,2,27,INGLEWOOD,2.0,INGLEWOOD,3.0,25.1,8.3,16.5,14.8,45546.0,0.0,0.0,0.0,0.0,1999.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
2.0,1.0,6.0,11.0,0.912951980283328,13:02:00,12:51:00,Greater Los Angeles Area,2012-03-10,2.0,26.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,24.0,2.0,5.0,61.0,43.0,2.0,10.0,2.0,2.0,2.0,2.0,6.0,SANTA MONICA,6.0,4.0,7.0,1.0,1.0,1.0,"[1, 2, 3, 4, nan, nan, nan]",1,1,0,5,2,2,2,1,1,2,14,SANTA MONICA,1.0,SANTA MONICA,3.0,25.1,8.2,15.9,12.8,42483.82,0.0,0.0,0.0,0.0,1993.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0
2.0,1.0,5.0,6.0,1.01607769439809,13:54:00,13:48:00,Greater Los Angeles Area,2012-03-10,2.0,26.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,24.0,2.0,5.0,61.0,43.0,2.0,10.0,2.0,2.0,2.0,2.0,6.0,SANTA MONICA,6.0,4.0,7.0,1.0,1.0,1.0,"[1, 2, 3, 4, nan, nan, nan]",1,1,0,5,2,2,2,1,1,2,14,SANTA MONICA,1.0,SANTA MONICA,3.0,25.1,8.2,15.9,12.8,42483.82,0.0,0.0,0.0,0.0,1993.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0
2.0,1.0,5.0,6.0,1.62904540380358,14:09:00,14:03:00,Greater Los Angeles Area,2012-03-10,2.0,26.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,24.0,2.0,5.0,61.0,43.0,2.0,10.0,2.0,2.0,2.0,2.0,6.0,SANTA MONICA,6.0,4.0,7.0,1.0,1.0,1.0,"[1, 2, 3, 4, nan, nan, nan]",1,1,0,5,2,2,2,1,1,2,14,SANTA MONICA,1.0,SANTA MONICA,3.0,25.1,8.2,15.9,12.8,42483.82,0.0,0.0,0.0,0.0,1993.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0
2.0,1.0,5.0,2.0,0.389685741083237,14:12:00,14:10:00,Greater Los Angeles Area,2012-03-10,2.0,26.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,24.0,2.0,5.0,61.0,43.0,2.0,10.0,2.0,2.0,2.0,2.0,6.0,SANTA MONICA,6.0,4.0,7.0,1.0,1.0,1.0,"[1, 2, 3, 4, nan, nan, nan]",1,1,0,5,2,2,2,1,1,2,14,SANTA MONICA,1.0,SANTA MONICA,3.0,25.1,8.2,15.9,12.8,42483.82,0.0,0.0,0.0,0.0,1993.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0
2.0,1.0,5.0,38.0,14.9921396694377,18:16:00,17:38:00,Greater Los Angeles Area,2012-03-10,2.0,26.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,24.0,2.0,5.0,61.0,43.0,2.0,10.0,2.0,2.0,2.0,2.0,6.0,SANTA MONICA,6.0,4.0,7.0,1.0,1.0,1.0,"[1, 2, 3, 4, nan, nan, nan]",1,1,0,5,2,2,2,1,1,2,14,SANTA MONICA,1.0,SANTA MONICA,3.0,25.1,8.2,15.9,12.8,42483.82,0.0,0.0,0.0,0.0,1993.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0
2.0,1.0,6.0,15.0,3.05815765496003,19:26:00,19:11:00,Greater Los Angeles Area,2012-03-10,2.0,26.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,24.0,2.0,5.0,61.0,43.0,2.0,10.0,2.0,2.0,2.0,2.0,6.0,SANTA MONICA,6.0,4.0,7.0,1.0,1.0,1.0,"[1, 2, 3, 4, nan, nan, nan]",1,1,0,5,2,2,2,1,1,2,14,SANTA MONICA,1.0,SANTA MONICA,3.0,25.1,8.2,15.9,12.8,42483.82,0.0,0.0,0.0,0.0,1993.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0
2.0,1.0,6.0,20.0,14.9048030621621,22:59:00,22:39:00,Greater Los Angeles Area,2012-03-10,2.0,26.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,24.0,2.0,5.0,61.0,43.0,2.0,10.0,2.0,2.0,2.0,2.0,6.0,SANTA MONICA,6.0,4.0,7.0,1.0,1.0,1.0,"[1, 2, 3, 4, nan, nan, nan]",1,1,0,5,2,2,2,1,1,2,14,SANTA MONICA,1.0,SANTA MONICA,3.0,25.1,8.2,15.9,12.8,42483.82,0.0,0.0,0.0,0.0,1993.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,2.0,20.0,2.49001069368081,10:20:00,10:00:00,Greater Los Angeles Area,2012-03-20,1.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,61.0,25.0,2.0,6.0,1.0,4.0,6.0,1.0,8.0,LONG BEACH,2.0,5.0,2.0,,2.0,1.0,"[1, nan, nan, nan, nan, nan, nan]",1,1,3,5,2,3,2,2,1,2,4,LONG BEACH,1.0,LONG BEACH,1.0,19.8,4.2,11.6,9.9,43757.26,0.0,0.0,0.0,0.0,2004.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,2.0,20.0,2.4900106936812,17:35:00,17:15:00,Greater Los Angeles Area,2012-03-20,1.0,33.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,61.0,25.0,2.0,6.0,1.0,4.0,6.0,1.0,8.0,LONG BEACH,2.0,5.0,2.0,,2.0,1.0,"[1, nan, nan, nan, nan, nan, nan]",1,1,3,5,2,3,2,2,1,2,4,LONG BEACH,1.0,LONG BEACH,1.0,19.8,4.2,11.6,9.9,43757.26,0.0,0.0,0.0,0.0,2004.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,16.0,3.393507793761,10:36:00,10:20:00,Greater Los Angeles Area,2012-02-25,2.0,29.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,6.0,54.0,19.0,2.0,0.0,2.0,3.0,2.0,1.0,8.0,LOS ANGELES,6.0,6.0,6.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,0,4,2,4,3,2,1,2,16,ARCADIA,1.0,ARCADIA,2.0,21.6,8.6,13.9,12.2,40704.65,0.0,0.0,0.0,0.0,2002.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,15.0,2.7449378062912,11:30:00,11:15:00,Greater Los Angeles Area,2012-02-25,2.0,29.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,6.0,54.0,19.0,2.0,0.0,2.0,3.0,2.0,1.0,8.0,LOS ANGELES,6.0,6.0,6.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,0,4,2,4,3,2,1,2,16,ARCADIA,1.0,ARCADIA,2.0,21.6,8.6,13.9,12.2,40704.65,0.0,0.0,0.0,0.0,2002.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
3.0,2.0,6.0,5.0,0.545397659996273,17:25:00,17:20:00,Greater Los Angeles Area,2012-02-25,2.0,29.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,6.0,54.0,19.0,2.0,0.0,2.0,3.0,2.0,1.0,8.0,LOS ANGELES,6.0,6.0,6.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,0,4,2,4,3,2,1,2,16,ARCADIA,1.0,ARCADIA,2.0,21.6,8.6,13.9,12.2,40704.65,0.0,0.0,0.0,0.0,2002.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
3.0,2.0,6.0,9.0,3.73652457747728,17:55:00,17:46:00,Greater Los Angeles Area,2012-02-25,2.0,29.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,6.0,54.0,19.0,2.0,0.0,2.0,3.0,2.0,1.0,8.0,LOS ANGELES,6.0,6.0,6.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,0,4,2,4,3,2,1,2,16,ARCADIA,1.0,ARCADIA,2.0,21.6,8.6,13.9,12.2,40704.65,0.0,0.0,0.0,0.0,2002.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
3.0,2.0,6.0,10.0,2.15980309841984,18:20:00,18:10:00,Greater Los Angeles Area,2012-02-25,2.0,29.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,6.0,54.0,19.0,2.0,0.0,2.0,3.0,2.0,1.0,8.0,LOS ANGELES,6.0,6.0,6.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,0,4,2,4,3,2,1,2,16,ARCADIA,1.0,ARCADIA,2.0,21.6,8.6,13.9,12.2,40704.65,0.0,0.0,0.0,0.0,2002.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
3.0,2.0,6.0,5.0,0.730239283330498,18:55:00,18:50:00,Greater Los Angeles Area,2012-02-25,2.0,29.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,6.0,54.0,19.0,2.0,0.0,2.0,3.0,2.0,1.0,8.0,LOS ANGELES,6.0,6.0,6.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,0,4,2,4,3,2,1,2,16,ARCADIA,1.0,ARCADIA,2.0,21.6,8.6,13.9,12.2,40704.65,0.0,0.0,0.0,0.0,2002.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,1.0,30.0,0.0,09:39:00,09:09:00,Greater Los Angeles Area,2012-03-07,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,25.0,1.0,5.0,72.0,35.0,2.0,0.0,2.0,4.0,2.0,2.0,8.0,PASADENA,5.0,6.0,10.0,2.0,1.0,1.0,"[2, 4, 5, 6, nan, nan, nan]",1,2,0,6,2,5,2,2,1,2,15,PASADENA,2.0,PASADENA,0.0,18.9,3.7,10.6,6.4,42094.98,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
1.0,0.0,5.0,5.0,1.29849338529095,10:05:00,10:00:00,Greater Los Angeles Area,2012-03-07,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,25.0,1.0,5.0,72.0,35.0,2.0,0.0,2.0,4.0,2.0,2.0,8.0,PASADENA,5.0,6.0,10.0,2.0,1.0,1.0,"[2, 4, 5, 6, nan, nan, nan]",1,2,0,6,2,5,2,2,1,2,15,PASADENA,2.0,PASADENA,0.0,18.9,3.7,10.6,6.4,42094.98,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
1.0,0.0,5.0,6.0,0.405995046132856,10:21:00,10:15:00,Greater Los Angeles Area,2012-03-07,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,25.0,1.0,5.0,72.0,35.0,2.0,0.0,2.0,4.0,2.0,2.0,8.0,PASADENA,5.0,6.0,10.0,2.0,1.0,1.0,"[2, 4, 5, 6, nan, nan, nan]",1,2,0,6,2,5,2,2,1,2,15,PASADENA,2.0,PASADENA,0.0,18.9,3.7,10.6,6.4,42094.98,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
1.0,0.0,5.0,5.0,1.04172609511048,10:57:00,10:52:00,Greater Los Angeles Area,2012-03-07,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,25.0,1.0,5.0,72.0,35.0,2.0,0.0,2.0,4.0,2.0,2.0,8.0,PASADENA,5.0,6.0,10.0,2.0,1.0,1.0,"[2, 4, 5, 6, nan, nan, nan]",1,2,0,6,2,5,2,2,1,2,15,PASADENA,2.0,PASADENA,0.0,18.9,3.7,10.6,6.4,42094.98,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
1.0,0.0,5.0,2.0,1.37083530543004,11:15:00,11:13:00,Greater Los Angeles Area,2012-03-07,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,25.0,1.0,5.0,72.0,35.0,2.0,0.0,2.0,4.0,2.0,2.0,8.0,PASADENA,5.0,6.0,10.0,2.0,1.0,1.0,"[2, 4, 5, 6, nan, nan, nan]",1,2,0,6,2,5,2,2,1,2,15,PASADENA,2.0,PASADENA,0.0,18.9,3.7,10.6,6.4,42094.98,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
2.0,0.0,5.0,8.0,1.4287099128628,12:53:00,12:45:00,Greater Los Angeles Area,2012-03-07,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,25.0,1.0,5.0,72.0,35.0,2.0,0.0,2.0,4.0,2.0,2.0,8.0,PASADENA,5.0,6.0,10.0,2.0,1.0,1.0,"[2, 4, 5, 6, nan, nan, nan]",1,2,0,6,2,5,2,2,1,2,15,PASADENA,2.0,PASADENA,0.0,18.9,3.7,10.6,6.4,42094.98,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
2.0,0.0,5.0,5.0,0.173576186821932,13:09:00,13:04:00,Greater Los Angeles Area,2012-03-07,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,25.0,1.0,5.0,72.0,35.0,2.0,0.0,2.0,4.0,2.0,2.0,8.0,PASADENA,5.0,6.0,10.0,2.0,1.0,1.0,"[2, 4, 5, 6, nan, nan, nan]",1,2,0,6,2,5,2,2,1,2,15,PASADENA,2.0,PASADENA,0.0,18.9,3.7,10.6,6.4,42094.98,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
2.0,0.0,5.0,8.0,1.50712497888855,13:23:00,13:15:00,Greater Los Angeles Area,2012-03-07,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,25.0,1.0,5.0,72.0,35.0,2.0,0.0,2.0,4.0,2.0,2.0,8.0,PASADENA,5.0,6.0,10.0,2.0,1.0,1.0,"[2, 4, 5, 6, nan, nan, nan]",1,2,0,6,2,5,2,2,1,2,15,PASADENA,2.0,PASADENA,0.0,18.9,3.7,10.6,6.4,42094.98,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
1.0,0.0,5.0,8.0,1.39381157191316,14:10:00,14:02:00,Greater Los Angeles Area,2012-03-07,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,25.0,1.0,5.0,72.0,35.0,2.0,0.0,2.0,4.0,2.0,2.0,8.0,PASADENA,5.0,6.0,10.0,2.0,1.0,1.0,"[2, 4, 5, 6, nan, nan, nan]",1,2,0,6,2,5,2,2,1,2,15,PASADENA,2.0,PASADENA,0.0,18.9,3.7,10.6,6.4,42094.98,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
1.0,0.0,5.0,55.0,38.2663125347488,15:45:00,14:50:00,Greater Los Angeles Area,2012-03-07,2.0,29.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,25.0,1.0,5.0,72.0,35.0,2.0,0.0,2.0,4.0,2.0,2.0,8.0,PASADENA,5.0,6.0,10.0,2.0,1.0,1.0,"[2, 4, 5, 6, nan, nan, nan]",1,2,0,6,2,5,2,2,1,2,15,PASADENA,2.0,PASADENA,0.0,18.9,3.7,10.6,6.4,42094.98,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
1.0,0.0,1.0,5.0,0.232131014863831,16:10:00,16:05:00,Greater Los Angeles Area,2012-03-16,1.0,27.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,56.0,33.0,2.0,10.0,2.0,2.0,2.0,1.0,7.0,LOS ANGELES,5.0,4.0,14.0,,2.0,1.0,"[1, 3, 5, 6, 7, nan, nan]",1,1,0,5,2,2,1,1,1,1,14,RESEDA,1.0,RESEDA,51.0,17.4,7.2,11.8,10.4,43246.11,0.8,0.8,0.0,4.0,1994.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,1.0,66.0,3.29105705774313,17:18:00,16:12:00,Greater Los Angeles Area,2012-03-16,1.0,27.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,56.0,33.0,2.0,10.0,2.0,2.0,2.0,1.0,7.0,LOS ANGELES,5.0,4.0,14.0,,2.0,1.0,"[1, 3, 5, 6, 7, nan, nan]",1,1,0,5,2,2,1,1,1,1,14,RESEDA,1.0,RESEDA,51.0,17.4,7.2,11.8,10.4,43246.11,0.8,0.8,0.0,4.0,1994.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,1.0,5.0,0.568138397815337,17:30:00,17:25:00,Greater Los Angeles Area,2012-03-16,1.0,27.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,56.0,33.0,2.0,10.0,2.0,2.0,2.0,1.0,7.0,LOS ANGELES,5.0,4.0,14.0,,2.0,1.0,"[1, 3, 5, 6, 7, nan, nan]",1,1,0,5,2,2,1,1,1,1,14,RESEDA,1.0,RESEDA,51.0,17.4,7.2,11.8,10.4,43246.11,0.8,0.8,0.0,4.0,1994.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0
